u,v,score,label
cand_119332.cpp,cand_050760.cpp,0.5366255044937134,0
cand_163670.cpp,cand_297739.cpp,0.4932725131511688,0
cand_118086.cpp,cand_117997.cpp,0.4283617436885834,0
cand_113568.cpp,cand_134811.cpp,0.19161765277385712,0
cand_286789.cpp,cand_286796.cpp,0.5459461808204651,0
cand_101376.cpp,cand_071324.cpp,0.538353681564331,0
cand_118837.cpp,cand_245595.cpp,0.5414553284645081,0
cand_159266.cpp,cand_130426.cpp,0.4186866879463196,0
cand_250144.cpp,cand_250145.cpp,0.5036363005638123,0
cand_237267.cpp,cand_237424.cpp,0.5428606867790222,0
cand_024283.cpp,cand_011475.cpp,0.4933586120605469,0
cand_061312.cpp,cand_121825.cpp,0.08211333304643631,0
cand_187685.cpp,cand_166828.cpp,0.5508979558944702,0
cand_024119.cpp,cand_296006.cpp,0.37418851256370544,0
cand_127803.cpp,cand_141768.cpp,0.5551027655601501,0
cand_114339.cpp,cand_121203.cpp,0.47262752056121826,0
cand_086229.cpp,cand_134948.cpp,0.5137989521026611,0
cand_178391.cpp,cand_186261.cpp,0.466936320066452,0
cand_135240.cpp,cand_141687.cpp,0.01522181648761034,0
cand_130684.cpp,cand_086198.cpp,0.5384026765823364,0
cand_162241.cpp,cand_152413.cpp,0.5011682510375977,0
cand_136648.cpp,cand_141637.cpp,0.47495371103286743,0
cand_033067.cpp,cand_022432.cpp,0.5619688630104065,0
cand_154304.cpp,cand_277446.cpp,0.510254442691803,0
cand_024184.cpp,cand_024185.cpp,0.44208234548568726,0
cand_140039.cpp,cand_135916.cpp,0.5529516339302063,0
cand_172643.cpp,cand_172701.cpp,0.5182717442512512,0
cand_039523.cpp,cand_039575.cpp,0.47618821263313293,0
cand_021618.cpp,cand_050486.cpp,0.44215503334999084,0
cand_078488.cpp,cand_278384.cpp,0.4891367256641388,0
cand_119040.cpp,cand_056821.cpp,0.47121462225914,0
cand_165421.cpp,cand_171702.cpp,0.5527234077453613,0
cand_116339.cpp,cand_141697.cpp,0.5523610711097717,0
cand_239907.cpp,cand_288906.cpp,0.47854071855545044,0
cand_136418.cpp,cand_136421.cpp,0.5172433257102966,0
cand_141963.cpp,cand_036259.cpp,0.5347685813903809,0
cand_086240.cpp,cand_068693.cpp,0.3945571184158325,0
cand_118798.cpp,cand_050763.cpp,0.45754650235176086,0
cand_007240.cpp,cand_086231.cpp,0.42986902594566345,0
cand_118020.cpp,cand_117979.cpp,0.29637959599494934,0
cand_008941.cpp,cand_065449.cpp,0.5152984857559204,0
cand_039549.cpp,cand_039344.cpp,0.4793221354484558,0
cand_251481.cpp,cand_170329.cpp,0.47474905848503113,0
cand_255130.cpp,cand_118691.cpp,0.5486544966697693,0
cand_050895.cpp,cand_056462.cpp,0.5353878140449524,0
cand_230688.cpp,cand_190662.cpp,0.4174444079399109,0
cand_079978.cpp,cand_031163.cpp,0.4706580340862274,0
cand_234564.cpp,cand_278509.cpp,0.5551677346229553,0
cand_085328.cpp,cand_024056.cpp,0.5193336009979248,0
cand_186077.cpp,cand_022060.cpp,0.48708832263946533,0
cand_178703.cpp,cand_158589.cpp,0.5413674712181091,0
cand_114476.cpp,cand_240411.cpp,0.3746589422225952,0
cand_246769.cpp,cand_055804.cpp,0.20974263548851013,0
cand_186677.cpp,cand_186322.cpp,0.5301607847213745,0
cand_141897.cpp,cand_114092.cpp,0.5175976157188416,0
cand_253283.cpp,cand_253025.cpp,0.5279698371887207,1
cand_118821.cpp,cand_059592.cpp,0.5294460654258728,0
cand_024093.cpp,cand_083401.cpp,0.3589928150177002,0
cand_118122.cpp,cand_118179.cpp,0.5696501135826111,0
cand_049193.cpp,cand_050871.cpp,0.5202454328536987,0
cand_111290.cpp,cand_165313.cpp,0.4604742228984833,0
cand_184689.cpp,cand_271804.cpp,0.44706130027770996,0
cand_208741.cpp,cand_208660.cpp,0.5049419403076172,0
cand_102330.cpp,cand_210106.cpp,0.43668133020401,0
cand_113902.cpp,cand_017327.cpp,0.42277875542640686,0
cand_286919.cpp,cand_201310.cpp,0.4189031720161438,0
cand_143123.cpp,cand_099124.cpp,0.43751901388168335,0
cand_141959.cpp,cand_036210.cpp,0.5108891725540161,0
cand_253720.cpp,cand_253256.cpp,0.5198543667793274,0
cand_131254.cpp,cand_116385.cpp,0.510177493095398,0
cand_192798.cpp,cand_192945.cpp,0.4524921476840973,0
cand_056927.cpp,cand_002942.cpp,0.42198479175567627,0
cand_119007.cpp,cand_118946.cpp,0.4740222692489624,0
cand_031531.cpp,cand_112808.cpp,0.4785864055156708,0
cand_200465.cpp,cand_153010.cpp,0.5239752531051636,0
cand_293378.cpp,cand_251086.cpp,0.5486333966255188,0
cand_140582.cpp,cand_140588.cpp,0.5521317720413208,0
cand_027414.cpp,cand_161725.cpp,0.47383928298950195,0
cand_283469.cpp,cand_118943.cpp,0.4918806850910187,0
cand_080067.cpp,cand_096375.cpp,0.46503210067749023,0
cand_091670.cpp,cand_132293.cpp,0.49885091185569763,0
cand_028365.cpp,cand_017408.cpp,0.4832184910774231,0
cand_086229.cpp,cand_136399.cpp,0.4466767907142639,0
cand_079475.cpp,cand_297812.cpp,0.45887109637260437,0
cand_096272.cpp,cand_096268.cpp,0.45723792910575867,0
cand_246751.cpp,cand_118711.cpp,0.5357592701911926,0
cand_136676.cpp,cand_061221.cpp,0.3062637448310852,0
cand_070767.cpp,cand_070775.cpp,0.5017178654670715,0
cand_181709.cpp,cand_165940.cpp,0.42191803455352783,0
cand_160999.cpp,cand_294470.cpp,0.5089228749275208,0
cand_041768.cpp,cand_038268.cpp,0.518591582775116,0
cand_088675.cpp,cand_088594.cpp,0.5643219947814941,0
cand_083725.cpp,cand_278357.cpp,0.5550802946090698,0
cand_101976.cpp,cand_275795.cpp,0.48081421852111816,0
cand_120366.cpp,cand_081206.cpp,0.5405282378196716,0
cand_096053.cpp,cand_186811.cpp,0.40437614917755127,0
cand_264169.cpp,cand_261380.cpp,0.43502166867256165,0
cand_055040.cpp,cand_126849.cpp,0.5315809845924377,0
cand_158706.cpp,cand_295999.cpp,0.44383013248443604,0
cand_025617.cpp,cand_025629.cpp,0.5668138265609741,0
cand_025058.cpp,cand_025088.cpp,0.5367985367774963,0
cand_024121.cpp,cand_143261.cpp,0.36600974202156067,0
cand_219435.cpp,cand_169630.cpp,0.46002209186553955,0
cand_145813.cpp,cand_115733.cpp,0.4854256808757782,0
cand_058361.cpp,cand_013919.cpp,0.3450075685977936,0
cand_093232.cpp,cand_064425.cpp,0.4582107961177826,0
cand_034543.cpp,cand_165263.cpp,0.39491942524909973,0
cand_256515.cpp,cand_260862.cpp,0.5000848174095154,0
cand_078494.cpp,cand_049345.cpp,0.41355860233306885,0
cand_136418.cpp,cand_086230.cpp,0.46558907628059387,0
cand_176889.cpp,cand_186439.cpp,0.3386159837245941,0
cand_010493.cpp,cand_017977.cpp,0.5257847905158997,0
cand_131431.cpp,cand_131417.cpp,0.4407367706298828,0
cand_148644.cpp,cand_148759.cpp,0.5071712732315063,0
cand_237344.cpp,cand_227304.cpp,0.5615310668945312,0
cand_134052.cpp,cand_081139.cpp,0.5220248699188232,0
cand_146009.cpp,cand_181151.cpp,0.2740262448787689,0
cand_120677.cpp,cand_119166.cpp,0.4917004406452179,0
cand_074135.cpp,cand_074151.cpp,0.491414338350296,0
cand_015153.cpp,cand_015098.cpp,0.30972835421562195,0
cand_019074.cpp,cand_030740.cpp,0.41095027327537537,0
cand_033274.cpp,cand_135971.cpp,0.5321835875511169,0
cand_033837.cpp,cand_053386.cpp,0.5140400528907776,0
cand_160553.cpp,cand_245220.cpp,0.44918331503868103,0
cand_141706.cpp,cand_134811.cpp,0.471583753824234,0
cand_126352.cpp,cand_165250.cpp,0.49520954489707947,0
cand_157303.cpp,cand_083331.cpp,0.4819568395614624,0
cand_165293.cpp,cand_186246.cpp,0.5329368710517883,0
cand_253685.cpp,cand_253108.cpp,0.5085932016372681,0
cand_111301.cpp,cand_111264.cpp,0.5670059323310852,0
cand_157447.cpp,cand_148766.cpp,0.3854152262210846,0
cand_175770.cpp,cand_158552.cpp,0.10955450683832169,0
cand_071502.cpp,cand_294147.cpp,0.39697518944740295,0
cand_140029.cpp,cand_140201.cpp,0.518737256526947,0
cand_036330.cpp,cand_036230.cpp,0.5402321219444275,0
cand_131689.cpp,cand_032138.cpp,0.5115537047386169,0
cand_113978.cpp,cand_137109.cpp,0.5024139881134033,0
cand_175046.cpp,cand_174815.cpp,0.5395472645759583,0
cand_061388.cpp,cand_061312.cpp,0.049280133098363876,0
cand_118669.cpp,cand_118787.cpp,0.34159597754478455,0
cand_140019.cpp,cand_143190.cpp,0.5202981233596802,0
cand_056418.cpp,cand_019073.cpp,0.5469794869422913,0
cand_161030.cpp,cand_131729.cpp,0.5097771286964417,0
cand_247372.cpp,cand_131126.cpp,0.5175002813339233,0
cand_237873.cpp,cand_237429.cpp,0.540769636631012,0
cand_071161.cpp,cand_001992.cpp,0.5343273878097534,0
cand_210326.cpp,cand_116531.cpp,0.5492714643478394,0
cand_031201.cpp,cand_119145.cpp,0.49767377972602844,0
cand_103156.cpp,cand_103030.cpp,0.45535409450531006,0
cand_210994.cpp,cand_210114.cpp,0.5584995746612549,0
cand_124153.cpp,cand_024040.cpp,0.5511245131492615,0
cand_136049.cpp,cand_245287.cpp,0.45725420117378235,0
cand_083527.cpp,cand_024079.cpp,0.5676578879356384,0
cand_122581.cpp,cand_122502.cpp,0.5145270228385925,0
cand_017790.cpp,cand_277503.cpp,0.3453766107559204,0
cand_110211.cpp,cand_086143.cpp,0.4591773450374603,0
cand_138817.cpp,cand_147199.cpp,0.26563119888305664,0
cand_293705.cpp,cand_108383.cpp,0.4683245122432709,0
cand_222941.cpp,cand_253414.cpp,0.4791894555091858,0
cand_210541.cpp,cand_210533.cpp,0.5351459383964539,0
cand_145494.cpp,cand_268755.cpp,0.5365541577339172,0
cand_123102.cpp,cand_219896.cpp,0.5551062226295471,0
cand_274303.cpp,cand_016842.cpp,0.5624711513519287,0
cand_033366.cpp,cand_033383.cpp,0.5289750695228577,0
cand_056606.cpp,cand_050792.cpp,0.43073734641075134,0
cand_082321.cpp,cand_076178.cpp,0.3528852164745331,0
cand_260948.cpp,cand_260985.cpp,0.5629460215568542,0
cand_271528.cpp,cand_267207.cpp,0.5466684699058533,0
cand_287265.cpp,cand_033722.cpp,0.38363033533096313,0
cand_246396.cpp,cand_020811.cpp,0.4965418577194214,0
cand_271602.cpp,cand_271577.cpp,0.5698893070220947,0
cand_031506.cpp,cand_050760.cpp,0.46378543972969055,0
cand_176242.cpp,cand_111740.cpp,0.42628273367881775,0
cand_034433.cpp,cand_119552.cpp,0.27922794222831726,0
cand_050868.cpp,cand_056792.cpp,0.4799914062023163,0
cand_104641.cpp,cand_126459.cpp,0.3846392333507538,0
cand_165852.cpp,cand_165848.cpp,0.4728938937187195,0
cand_049342.cpp,cand_006395.cpp,0.4975825548171997,0
cand_063287.cpp,cand_063249.cpp,0.5030272006988525,0
cand_126404.cpp,cand_159362.cpp,0.4411367177963257,0
cand_027634.cpp,cand_165362.cpp,0.5174171328544617,0
cand_025724.cpp,cand_025665.cpp,0.3197726905345917,0
cand_078636.cpp,cand_201317.cpp,0.5099366903305054,0
cand_210870.cpp,cand_167656.cpp,0.5221918821334839,0
cand_018816.cpp,cand_247316.cpp,0.5213257670402527,0
cand_105895.cpp,cand_040361.cpp,0.40290385484695435,0
cand_056670.cpp,cand_073648.cpp,0.5165410041809082,0
cand_146542.cpp,cand_148656.cpp,0.3172014355659485,0
cand_114323.cpp,cand_092629.cpp,0.45536527037620544,0
cand_102257.cpp,cand_118689.cpp,0.5578429698944092,0
cand_117554.cpp,cand_134951.cpp,0.09866209328174591,0
cand_057539.cpp,cand_054497.cpp,0.5493031740188599,0
cand_056890.cpp,cand_248749.cpp,0.45089662075042725,0
cand_287396.cpp,cand_245441.cpp,0.43672919273376465,0
cand_116542.cpp,cand_054951.cpp,0.4839698076248169,0
cand_143227.cpp,cand_161022.cpp,0.5341007709503174,0
cand_026474.cpp,cand_287274.cpp,0.41036728024482727,0
cand_162744.cpp,cand_277600.cpp,0.42827364802360535,0
cand_052448.cpp,cand_245328.cpp,0.5523304343223572,0
cand_254784.cpp,cand_254906.cpp,0.5158392786979675,0
cand_191016.cpp,cand_191008.cpp,0.4673447906970978,0
cand_059605.cpp,cand_120414.cpp,0.5461747646331787,0
cand_148259.cpp,cand_148359.cpp,0.36303651332855225,0
cand_035448.cpp,cand_186409.cpp,0.4408743381500244,0
cand_130648.cpp,cand_086301.cpp,0.1526302844285965,0
cand_082359.cpp,cand_127595.cpp,0.45745182037353516,0
cand_104144.cpp,cand_056402.cpp,0.44069916009902954,0
cand_097727.cpp,cand_016293.cpp,0.4682670533657074,0
cand_066987.cpp,cand_022166.cpp,0.5318014621734619,0
cand_057088.cpp,cand_033376.cpp,0.48830801248550415,0
cand_164245.cpp,cand_294148.cpp,0.5493252277374268,0
cand_163148.cpp,cand_145729.cpp,0.5353151559829712,0
cand_035008.cpp,cand_035041.cpp,0.4949994385242462,0
cand_096298.cpp,cand_096070.cpp,0.5429503917694092,0
cand_158026.cpp,cand_103142.cpp,0.5386273860931396,0
cand_035225.cpp,cand_175320.cpp,0.46735307574272156,0
cand_278108.cpp,cand_278162.cpp,0.5697494745254517,0
cand_114585.cpp,cand_114498.cpp,0.5310816764831543,0
cand_049349.cpp,cand_128553.cpp,0.4767925441265106,0
cand_141777.cpp,cand_007280.cpp,0.28202205896377563,0
cand_098031.cpp,cand_098217.cpp,0.4511689245700836,0
cand_020795.cpp,cand_016861.cpp,0.26033589243888855,0
cand_237769.cpp,cand_278325.cpp,0.5588308572769165,0
cand_070100.cpp,cand_016833.cpp,0.3866654634475708,0
cand_114311.cpp,cand_114239.cpp,0.4486351013183594,0
cand_113977.cpp,cand_294046.cpp,0.532120406627655,0
cand_151049.cpp,cand_244231.cpp,0.5532676577568054,0
cand_128971.cpp,cand_139297.cpp,0.4218856990337372,0
cand_122569.cpp,cand_164441.cpp,0.5379858016967773,0
cand_181717.cpp,cand_186945.cpp,0.4472157955169678,0
cand_035522.cpp,cand_171691.cpp,0.48252275586128235,0
cand_149118.cpp,cand_240233.cpp,0.2866826355457306,0
cand_036496.cpp,cand_112765.cpp,0.36719992756843567,0
cand_261432.cpp,cand_226781.cpp,0.46796345710754395,0
cand_112851.cpp,cand_121642.cpp,0.31226080656051636,0
cand_242262.cpp,cand_170038.cpp,0.549828052520752,0
cand_050726.cpp,cand_132968.cpp,0.3842858374118805,0
cand_271300.cpp,cand_280089.cpp,0.44244468212127686,0
cand_035722.cpp,cand_035720.cpp,0.42298614978790283,0
cand_052144.cpp,cand_082957.cpp,0.28867965936660767,0
cand_175238.cpp,cand_096355.cpp,0.359292596578598,0
cand_223916.cpp,cand_224172.cpp,0.4079931378364563,0
cand_052963.cpp,cand_229755.cpp,0.4968634843826294,0
cand_025057.cpp,cand_025026.cpp,0.5197900533676147,0
cand_139283.cpp,cand_116523.cpp,0.36855506896972656,0
cand_088046.cpp,cand_026988.cpp,0.47697314620018005,0
cand_053069.cpp,cand_035123.cpp,0.47424131631851196,0
cand_052134.cpp,cand_099386.cpp,0.5352133512496948,0
cand_163705.cpp,cand_108374.cpp,0.423833429813385,0
cand_057322.cpp,cand_051324.cpp,0.47472214698791504,0
cand_133513.cpp,cand_133617.cpp,0.4461382031440735,0
cand_005756.cpp,cand_005714.cpp,0.5026567578315735,0
cand_205294.cpp,cand_251137.cpp,0.4796263873577118,0
cand_267532.cpp,cand_049247.cpp,0.40422436594963074,0
cand_078587.cpp,cand_085503.cpp,0.4345315098762512,0
cand_230709.cpp,cand_110903.cpp,0.4404553472995758,0
cand_031511.cpp,cand_101391.cpp,0.3558359146118164,0
cand_052469.cpp,cand_019101.cpp,0.43911606073379517,0
cand_111396.cpp,cand_056006.cpp,0.47815728187561035,0
cand_056424.cpp,cand_067583.cpp,0.44236770272254944,0
cand_142805.cpp,cand_079818.cpp,0.44663727283477783,0
cand_057429.cpp,cand_069158.cpp,0.3448345959186554,0
cand_068896.cpp,cand_068892.cpp,0.5087012648582458,0
cand_171643.cpp,cand_261368.cpp,0.5373677611351013,0
cand_092589.cpp,cand_056610.cpp,0.5180783867835999,0
cand_058018.cpp,cand_057856.cpp,0.43051764369010925,0
cand_102710.cpp,cand_244230.cpp,0.4543602168560028,0
cand_111183.cpp,cand_152726.cpp,0.39661386609077454,0
cand_131646.cpp,cand_077132.cpp,0.5416191816329956,0
cand_161834.cpp,cand_223540.cpp,0.3650141656398773,0
cand_049470.cpp,cand_158519.cpp,0.42558979988098145,0
cand_011879.cpp,cand_267446.cpp,0.3968426585197449,0
cand_143290.cpp,cand_070175.cpp,0.25906822085380554,0
cand_232664.cpp,cand_044785.cpp,0.5354093909263611,0
cand_049793.cpp,cand_080116.cpp,0.5103783011436462,0
cand_112362.cpp,cand_034827.cpp,0.5530656576156616,0
cand_122421.cpp,cand_122511.cpp,0.5549678802490234,0
cand_035130.cpp,cand_110810.cpp,0.46750152111053467,0
cand_077204.cpp,cand_033721.cpp,0.4378346800804138,0
cand_081520.cpp,cand_165233.cpp,0.2728439271450043,0
cand_018912.cpp,cand_227629.cpp,0.5199630856513977,0
cand_256762.cpp,cand_294402.cpp,0.3612317144870758,0
cand_186232.cpp,cand_186132.cpp,0.4876382052898407,0
cand_007393.cpp,cand_007413.cpp,0.5478779077529907,0
cand_112760.cpp,cand_060700.cpp,0.5113255977630615,0
cand_016242.cpp,cand_016218.cpp,0.5340695381164551,0
cand_092770.cpp,cand_053134.cpp,0.40389522910118103,0
cand_232636.cpp,cand_051209.cpp,0.38945135474205017,0
cand_033794.cpp,cand_128545.cpp,0.5112597942352295,0
cand_165286.cpp,cand_240308.cpp,0.5460935235023499,0
cand_122468.cpp,cand_034524.cpp,0.39924323558807373,0
cand_186846.cpp,cand_116573.cpp,0.35954657196998596,0
cand_096980.cpp,cand_144638.cpp,0.393041729927063,0
cand_067659.cpp,cand_108439.cpp,0.5318930745124817,0
cand_096390.cpp,cand_029368.cpp,0.502577543258667,0
cand_222327.cpp,cand_077130.cpp,0.2510397136211395,0
cand_136496.cpp,cand_136551.cpp,0.4523169994354248,0
cand_246485.cpp,cand_256675.cpp,0.3816525340080261,0
cand_096237.cpp,cand_096337.cpp,0.5270148515701294,0
cand_034737.cpp,cand_034696.cpp,0.5455281138420105,0
cand_061312.cpp,cand_078289.cpp,0.050965894013643265,0
cand_277319.cpp,cand_262588.cpp,0.5575495958328247,0
cand_138469.cpp,cand_166561.cpp,0.48864251375198364,0
cand_031480.cpp,cand_131690.cpp,0.4751304090023041,0
cand_141408.cpp,cand_033513.cpp,0.41518694162368774,0
cand_281267.cpp,cand_236412.cpp,0.42136526107788086,0
cand_120250.cpp,cand_165246.cpp,0.5308456420898438,0
cand_114908.cpp,cand_056355.cpp,0.48019295930862427,0
cand_269289.cpp,cand_165248.cpp,0.563052237033844,0
cand_033985.cpp,cand_033870.cpp,0.5142650008201599,0
cand_110994.cpp,cand_025596.cpp,0.5483155250549316,0
cand_109993.cpp,cand_256258.cpp,0.433898389339447,0
cand_004065.cpp,cand_072300.cpp,0.4965090751647949,0
cand_128973.cpp,cand_032068.cpp,0.5331659317016602,0
cand_120220.cpp,cand_120209.cpp,0.5231335759162903,0
cand_088267.cpp,cand_123058.cpp,0.44955384731292725,0
cand_269487.cpp,cand_111821.cpp,0.5189833045005798,0
cand_252507.cpp,cand_226770.cpp,0.5076495409011841,0
cand_294088.cpp,cand_185968.cpp,0.4996223449707031,0
cand_036470.cpp,cand_050893.cpp,0.43432870507240295,0
cand_192828.cpp,cand_189249.cpp,0.28979724645614624,0
cand_240179.cpp,cand_030408.cpp,0.5177387595176697,0
cand_129813.cpp,cand_052421.cpp,0.3621670603752136,0
cand_085550.cpp,cand_151869.cpp,0.5431810617446899,0
cand_194121.cpp,cand_048978.cpp,0.5228474140167236,0
cand_294401.cpp,cand_051471.cpp,0.3687991201877594,0
cand_091470.cpp,cand_102652.cpp,0.3812888562679291,0
cand_158589.cpp,cand_106141.cpp,0.46067312359809875,0
cand_163431.cpp,cand_127299.cpp,0.4646190106868744,0
cand_108374.cpp,cand_186675.cpp,0.48195892572402954,0
cand_078117.cpp,cand_005319.cpp,0.4436997175216675,0
cand_066838.cpp,cand_059790.cpp,0.38423028588294983,0
cand_136249.cpp,cand_139183.cpp,0.5213912129402161,0
cand_138452.cpp,cand_030778.cpp,0.3843447268009186,0
cand_125823.cpp,cand_055540.cpp,0.4545135200023651,0
cand_112875.cpp,cand_112919.cpp,0.5114681124687195,0
cand_145208.cpp,cand_242899.cpp,0.42408043146133423,0
cand_050012.cpp,cand_139955.cpp,0.5601987242698669,0
cand_140988.cpp,cand_059726.cpp,0.4282432496547699,0
cand_121218.cpp,cand_114329.cpp,0.2624620199203491,0
cand_235128.cpp,cand_118747.cpp,0.4075564742088318,0
cand_111358.cpp,cand_111198.cpp,0.5325408577919006,0
cand_195803.cpp,cand_196504.cpp,0.48776257038116455,0
cand_102648.cpp,cand_102720.cpp,0.5495438575744629,0
cand_019077.cpp,cand_010871.cpp,0.3917429447174072,0
cand_250914.cpp,cand_250924.cpp,0.5221266150474548,0
cand_133062.cpp,cand_294401.cpp,0.507635772228241,0
cand_025833.cpp,cand_025817.cpp,0.5308957099914551,0
cand_000871.cpp,cand_140530.cpp,0.06594830751419067,0
cand_186712.cpp,cand_295994.cpp,0.48198434710502625,0
cand_110975.cpp,cand_111172.cpp,0.5658231973648071,0
cand_298066.cpp,cand_294995.cpp,0.5203922390937805,0
cand_246034.cpp,cand_139077.cpp,0.4615546464920044,0
cand_075666.cpp,cand_025748.cpp,0.5482540130615234,0
cand_150994.cpp,cand_102478.cpp,0.48244479298591614,0
cand_283360.cpp,cand_088594.cpp,0.531907856464386,0
cand_055801.cpp,cand_087790.cpp,0.5058375000953674,0
cand_187032.cpp,cand_221417.cpp,0.4855692982673645,0
cand_064979.cpp,cand_078120.cpp,0.5274856090545654,0
cand_231303.cpp,cand_178391.cpp,0.498732328414917,0
cand_088619.cpp,cand_088597.cpp,0.42852216958999634,0
cand_141622.cpp,cand_141625.cpp,0.4480290412902832,0
cand_078836.cpp,cand_080358.cpp,0.5000714063644409,0
cand_206413.cpp,cand_219901.cpp,0.37230560183525085,0
cand_096044.cpp,cand_096037.cpp,0.509484052658081,0
cand_279736.cpp,cand_227196.cpp,0.355703741312027,0
cand_049215.cpp,cand_118738.cpp,0.5561193823814392,0
cand_209388.cpp,cand_265395.cpp,0.5464117527008057,0
cand_264117.cpp,cand_190475.cpp,0.549622118473053,0
cand_130675.cpp,cand_154376.cpp,0.4486580491065979,0
cand_171783.cpp,cand_163626.cpp,0.5100289583206177,0
cand_033289.cpp,cand_178186.cpp,0.4863833487033844,0
cand_057086.cpp,cand_030710.cpp,0.4165051281452179,0
cand_027348.cpp,cand_126999.cpp,0.4462864100933075,0
cand_085382.cpp,cand_253979.cpp,0.5410383939743042,0
cand_114486.cpp,cand_114599.cpp,0.49847474694252014,0
cand_078487.cpp,cand_281321.cpp,0.5352100133895874,0
cand_131663.cpp,cand_254729.cpp,0.4703896939754486,0
cand_095008.cpp,cand_145696.cpp,0.20825938880443573,0
cand_075559.cpp,cand_055797.cpp,0.538526177406311,0
cand_105614.cpp,cand_150844.cpp,0.3228006064891815,0
cand_135122.cpp,cand_086407.cpp,0.3230622708797455,0
cand_259750.cpp,cand_016920.cpp,0.4471890330314636,0
cand_243014.cpp,cand_253863.cpp,0.26445472240448,0
cand_053043.cpp,cand_246767.cpp,0.18319569528102875,0
cand_018810.cpp,cand_089560.cpp,0.523621141910553,0
cand_297603.cpp,cand_149264.cpp,0.49471884965896606,0
cand_123125.cpp,cand_281830.cpp,0.4573131799697876,0
cand_134712.cpp,cand_096673.cpp,0.5105202198028564,0
cand_245473.cpp,cand_060824.cpp,0.4268202483654022,0
cand_025437.cpp,cand_058812.cpp,0.31807249784469604,0
cand_264169.cpp,cand_277884.cpp,0.3397436738014221,0
cand_080596.cpp,cand_294393.cpp,0.532177209854126,0
cand_135444.cpp,cand_148851.cpp,0.5651997327804565,0
cand_106290.cpp,cand_108320.cpp,0.4797786474227905,0
cand_129813.cpp,cand_050867.cpp,0.386766642332077,0
cand_120427.cpp,cand_080505.cpp,0.4870470464229584,0
cand_250128.cpp,cand_219734.cpp,0.400988906621933,0
cand_111688.cpp,cand_006888.cpp,0.5462095737457275,0
cand_175794.cpp,cand_175813.cpp,0.4706431031227112,0
cand_162322.cpp,cand_226496.cpp,0.43272706866264343,0
cand_012501.cpp,cand_070279.cpp,0.43387478590011597,0
cand_114257.cpp,cand_149273.cpp,0.5599334836006165,0
cand_061014.cpp,cand_147336.cpp,0.30773448944091797,0
cand_103036.cpp,cand_158020.cpp,0.526091456413269,0
cand_027225.cpp,cand_059578.cpp,0.44509756565093994,0
cand_127225.cpp,cand_140479.cpp,0.44911059737205505,0
cand_147973.cpp,cand_130475.cpp,0.4737696945667267,0
cand_113906.cpp,cand_246740.cpp,0.5420506000518799,0
cand_101403.cpp,cand_056577.cpp,0.5207410454750061,0
cand_101715.cpp,cand_016837.cpp,0.5196275115013123,0
cand_166217.cpp,cand_166198.cpp,0.5469740629196167,0
cand_144460.cpp,cand_129138.cpp,0.5250914096832275,0
cand_181206.cpp,cand_283399.cpp,0.39686718583106995,0
cand_165539.cpp,cand_116573.cpp,0.4277319014072418,0
cand_127572.cpp,cand_240578.cpp,0.5318649411201477,0
cand_116830.cpp,cand_114742.cpp,0.5381760001182556,0
cand_246316.cpp,cand_018519.cpp,0.4723522663116455,0
cand_131752.cpp,cand_078624.cpp,0.4733354449272156,0
cand_200312.cpp,cand_094657.cpp,0.4669952690601349,0
cand_025793.cpp,cand_025817.cpp,0.5421485900878906,0
cand_035299.cpp,cand_121940.cpp,0.5278876423835754,0
cand_073324.cpp,cand_093474.cpp,0.44647565484046936,0
cand_243011.cpp,cand_243024.cpp,0.26885026693344116,0
cand_078636.cpp,cand_201326.cpp,0.49219781160354614,0
cand_167573.cpp,cand_210387.cpp,0.4819163382053375,0
cand_056989.cpp,cand_033751.cpp,0.5561076402664185,0
cand_295295.cpp,cand_161021.cpp,0.4321161210536957,0
cand_250158.cpp,cand_221989.cpp,0.4125123918056488,0
cand_102033.cpp,cand_253720.cpp,0.5160539150238037,0
cand_028483.cpp,cand_013733.cpp,0.5432260632514954,0
cand_060363.cpp,cand_239511.cpp,0.36109811067581177,0
cand_077168.cpp,cand_226291.cpp,0.47102174162864685,0
cand_065761.cpp,cand_085349.cpp,0.4034995436668396,0
cand_153224.cpp,cand_050109.cpp,0.3842792212963104,0
cand_275683.cpp,cand_081341.cpp,0.4941186010837555,0
cand_001992.cpp,cand_127919.cpp,0.3344237506389618,0
cand_006254.cpp,cand_006232.cpp,0.4686940312385559,0
cand_011913.cpp,cand_057631.cpp,0.49011772871017456,0
cand_055661.cpp,cand_135939.cpp,0.4660055637359619,0
cand_244221.cpp,cand_022062.cpp,0.33789291977882385,0
cand_222255.cpp,cand_139887.cpp,0.5658509731292725,0
cand_186314.cpp,cand_231328.cpp,0.38478583097457886,0
cand_081369.cpp,cand_050075.cpp,0.5491060018539429,0
cand_129774.cpp,cand_129769.cpp,0.4783473312854767,0
cand_050575.cpp,cand_140037.cpp,0.38889938592910767,0
cand_112178.cpp,cand_052273.cpp,0.42416712641716003,0
cand_253672.cpp,cand_253723.cpp,0.35611289739608765,0
cand_094621.cpp,cand_125982.cpp,0.4415562152862549,1
cand_261298.cpp,cand_271554.cpp,0.5613633990287781,0
cand_293647.cpp,cand_091435.cpp,0.46409088373184204,0
cand_251885.cpp,cand_252977.cpp,0.5444349050521851,0
